id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1329402288973221889	1329396146389676032	2020-11-19 15:32:59 MSK	2020-11-19	15:32:59	+0300	47378354	kevlinhenney	Kevlin Henney		@kiran_the_lz_1 🙏	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1329402288973221889	False		0								[{'screen_name': 'kiran_the_lz_1', 'name': 'KiranSM', 'id': '1369737198'}]				
1329364910220972032	1329362832824078339	2020-11-19 13:04:27 MSK	2020-11-19	13:04:27	+0300	47378354	kevlinhenney	Kevlin Henney		@olaberg @scottwambler &lt;drop&gt;🎤&lt;/drop&gt;	fr	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1329364910220972032	False		0								[{'screen_name': 'olaberg', 'name': 'Ola Berg', 'id': '20298993'}, {'screen_name': 'scottwambler', 'name': 'Scott W. Ambler', 'id': '61747648'}]				
1329363026768769025	1329362832824078339	2020-11-19 12:56:58 MSK	2020-11-19	12:56:58	+0300	47378354	kevlinhenney	Kevlin Henney		@scottwambler Did you keep trying to return?	en	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1329363026768769025	False		0								[{'screen_name': 'scottwambler', 'name': 'Scott W. Ambler', 'id': '61747648'}]				
1329189568009166848	1329185885447983104	2020-11-19 01:27:42 MSK	2020-11-19	01:27:42	+0300	47378354	kevlinhenney	Kevlin Henney		@dylanbeattie I refuse to vote because colour blindness 😨	en	[]	[]	[]	2	0	4	[]	[]	https://twitter.com/KevlinHenney/status/1329189568009166848	False		0								[{'screen_name': 'dylanbeattie', 'name': 'Dylan Beattie 🇪🇺 @ 🏡🔑🔽', 'id': '14802786'}]				
1329189001497075712	1329189001497075712	2020-11-19 01:25:27 MSK	2020-11-19	01:25:27	+0300	47378354	kevlinhenney	Kevlin Henney		If you also cannot get over this, catch my @GOTOcon meetup talk next week: Wibbly-Wobbly, Time-Wimey Stuff  https://t.co/r574jU3hp3	en	[{'screen_name': 'gotocon', 'name': 'goto', 'id': '1524278737'}]	['https://www.meetup.com/GOTO-Nights-London-UK/events/274057912/']	[]	0	5	9	[]	[]	https://twitter.com/KevlinHenney/status/1329189001497075712	False	https://twitter.com/garybernhardt/status/1329178764757045248	0								[]				
1329153713651462149	1329093508549009409	2020-11-18 23:05:14 MSK	2020-11-18	23:05:14	+0300	47378354	kevlinhenney	Kevlin Henney		@m_j_o_n_e_s 🤣	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1329153713651462149	False		0								[{'screen_name': 'm_j_o_n_e_s', 'name': 'Mark Jones', 'id': '354205657'}]				
1329153635364843529	1329093508549009409	2020-11-18 23:04:55 MSK	2020-11-18	23:04:55	+0300	47378354	kevlinhenney	Kevlin Henney		@martinvelicky Yup, it was HSBC.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1329153635364843529	False		0								[{'screen_name': 'martinvelicky', 'name': 'Martin', 'id': '3179388155'}]				
1329108252311871492	1329107227416932352	2020-11-18 20:04:35 MSK	2020-11-18	20:04:35	+0300	47378354	kevlinhenney	Kevlin Henney		@marick 😮	und	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1329108252311871492	False		0								[{'screen_name': 'marick', 'name': 'Brian Marick', 'id': '8864512'}]				
1329105839773388802	1329097609257119745	2020-11-18 19:55:00 MSK	2020-11-18	19:55:00	+0300	47378354	kevlinhenney	Kevlin Henney		@alister_ware Interesting, I hadn't come across that part of Apollo 6's sad tale. Thanks!  Interesting that Apollo 6 suffered from things that could be connected that shouldn't be, and Apollo 13 had to solve a problem of things that should connect but didn't!	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1329105839773388802	False		0								[{'screen_name': 'alister_ware', 'name': 'alister ware', 'id': '965821832'}]				
1329102792015949829	1329097609257119745	2020-11-18 19:42:53 MSK	2020-11-18	19:42:53	+0300	47378354	kevlinhenney	Kevlin Henney		@pauldambra The payload satellites were uninsured 😕	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1329102792015949829	False		0								[{'screen_name': 'pauldambra', 'name': 'Santa Plauls', 'id': '20371582'}]				
1329098681740627971	1329097609257119745	2020-11-18 19:26:33 MSK	2020-11-18	19:26:33	+0300	47378354	kevlinhenney	Kevlin Henney		@PabloAlcain Indeed	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1329098681740627971	False		0								[{'screen_name': 'PabloAlcain', 'name': 'Pablo', 'id': '177827446'}]				
1329097609257119745	1329097609257119745	2020-11-18 19:22:18 MSK	2020-11-18	19:22:18	+0300	47378354	kevlinhenney	Kevlin Henney		"""It was a human error and not a design one,"" the chief technical officer told reporters.  So... designing the cables with the affordance that they can be inverted — leading to loss of mission — is not a design error? Fascinating. Tell me more... 🤔"	en	[]	[]	[]	7	11	52	[]	[]	https://twitter.com/KevlinHenney/status/1329097609257119745	False	https://twitter.com/BBCScienceNews/status/1328762888828444675	0								[]				
1329093508549009409	1329093508549009409	2020-11-18 19:06:00 MSK	2020-11-18	19:06:00	+0300	47378354	kevlinhenney	Kevlin Henney		Banking app: Enter a valid sort code Me: dd-dd-dd Banking app: 😒 Me: 😒 Banking app: 😒 Me: 😒 Banking app: 😒 Me: dddddd Banking app: 😀👍 Me: 🤦‍♂️	en	[]	[]	[]	4	4	35	[]	[]	https://twitter.com/KevlinHenney/status/1329093508549009409	False		0								[]				
1329078271447711752	1329067295960928256	2020-11-18 18:05:27 MSK	2020-11-18	18:05:27	+0300	47378354	kevlinhenney	Kevlin Henney		@PabloAlcain 🙏	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1329078271447711752	False		0								[{'screen_name': 'PabloAlcain', 'name': 'Pablo', 'id': '177827446'}]				
1328992341689061376	1325725768131940353	2020-11-18 12:24:00 MSK	2020-11-18	12:24:00	+0300	47378354	kevlinhenney	Kevlin Henney		@robsmallshire @NDC_Conferences 😄	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328992341689061376	False		0								[{'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}, {'screen_name': 'NDC_Conferences', 'name': 'NDC Conferences', 'id': '92491730'}]				
1328990232348332039	1325725768131940353	2020-11-18 12:15:37 MSK	2020-11-18	12:15:37	+0300	47378354	kevlinhenney	Kevlin Henney		Coming up next week, I'm running a 1-day (Friday 27th, USD 330) open enrolment @NDC_Conferences Workshop on unit testing in C: Program with GUTs in C  https://t.co/eN7u9stE0h	en	[{'screen_name': 'ndc_conferences', 'name': 'ndc conferences', 'id': '92491730'}]	['https://www.ndcworkshops.com/slot/program-with-guts']	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328990232348332039	False		0								[]				
1328987696212160512	1328716032966537217	2020-11-18 12:05:32 MSK	2020-11-18	12:05:32	+0300	47378354	kevlinhenney	Kevlin Henney		@alastair_hm @deanwampler 🙏	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328987696212160512	False		0								[{'screen_name': 'alastair_hm', 'name': 'Alastair Montgomery', 'id': '14243786'}, {'screen_name': 'deanwampler', 'name': 'Dean Wampler, Ph.D.', 'id': '15232432'}]				
1328953678842171393	1328889653890478082	2020-11-18 09:50:22 MSK	2020-11-18	09:50:22	+0300	47378354	kevlinhenney	Kevlin Henney		@ghohpe 😮	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328953678842171393	False		0								[{'screen_name': 'ghohpe', 'name': 'Gregor', 'id': '7599312'}]				
1328953550131650561	1328716032966537217	2020-11-18 09:49:51 MSK	2020-11-18	09:49:51	+0300	47378354	kevlinhenney	Kevlin Henney		@ghohpe @deanwampler 🙏	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328953550131650561	False		0								[{'screen_name': 'ghohpe', 'name': 'Gregor', 'id': '7599312'}, {'screen_name': 'deanwampler', 'name': 'Dean Wampler, Ph.D.', 'id': '15232432'}]				
1328740602339594241	1328359002774900736	2020-11-17 19:43:41 MSK	2020-11-17	19:43:41	+0300	47378354	kevlinhenney	Kevlin Henney		@chrisoldwood @idomdavis @allankellynet @jasongorman There's more chance you'll find growth doing that.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328740602339594241	False		0								[{'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}, {'screen_name': 'idomdavis', 'name': 'I, Dom Davis', 'id': '137271690'}, {'screen_name': 'allankellynet', 'name': 'allan kelly', 'id': '28073411'}, {'screen_name': 'jasongorman', 'name': 'Jason Gorman (only, more indoors than usual)', 'id': '18771008'}]				
1328727362851254274	1328727104888987649	2020-11-17 18:51:04 MSK	2020-11-17	18:51:04	+0300	47378354	kevlinhenney	Kevlin Henney		@emileifrem Such a breath of fresh air! 👍	en	[]	[]	[]	0	0	4	[]	[]	https://twitter.com/KevlinHenney/status/1328727362851254274	False		0								[{'screen_name': 'emileifrem', 'name': 'Emil Eifrem', 'id': '14684110'}]				
1328725995348783106	1328716032966537217	2020-11-17 18:45:38 MSK	2020-11-17	18:45:38	+0300	47378354	kevlinhenney	Kevlin Henney		@deanwampler 🙏	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328725995348783106	False		0								[{'screen_name': 'deanwampler', 'name': 'Dean Wampler, Ph.D.', 'id': '15232432'}]				
1328723960024985601	1328722941471825921	2020-11-17 18:37:33 MSK	2020-11-17	18:37:33	+0300	47378354	kevlinhenney	Kevlin Henney		@PenVogler 😄	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328723960024985601	False		0								[{'screen_name': 'PenVogler', 'name': 'Pen Vogler', 'id': '266184705'}]				
1328713572659179521	1328359002774900736	2020-11-17 17:56:16 MSK	2020-11-17	17:56:16	+0300	47378354	kevlinhenney	Kevlin Henney		@idomdavis @allankellynet @jasongorman I would go and fish it out of the recycling for you... but I won't.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328713572659179521	False		0								[{'screen_name': 'idomdavis', 'name': 'I, Dom Davis', 'id': '137271690'}, {'screen_name': 'allankellynet', 'name': 'allan kelly', 'id': '28073411'}, {'screen_name': 'jasongorman', 'name': 'Jason Gorman (only, more indoors than usual)', 'id': '18771008'}]				
1328621943365529600	1325725768131940353	2020-11-17 11:52:10 MSK	2020-11-17	11:52:10	+0300	47378354	kevlinhenney	Kevlin Henney		Next Tuesday I'll be talking Wibbly-Wobbly, Time-Wimey Stuff online at @GOTOcon GOTO Nights  https://t.co/r574jU3hp3	en	[{'screen_name': 'gotocon', 'name': 'goto', 'id': '1524278737'}]	['https://www.meetup.com/GOTO-Nights-London-UK/events/274057912/']	[]	1	3	6	[]	[]	https://twitter.com/KevlinHenney/status/1328621943365529600	False		0								[]				
1328458357691342855	1328454622932033541	2020-11-17 01:02:08 MSK	2020-11-17	01:02:08	+0300	47378354	kevlinhenney	Kevlin Henney		@jasongorman @JackDeeth I'll be sure to make myself scarce...	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328458357691342855	False		0								[{'screen_name': 'jasongorman', 'name': 'Jason Gorman (only, more indoors than usual)', 'id': '18771008'}, {'screen_name': 'JackDeeth', 'name': 'Jack Deeth', 'id': '1246348495180763137'}]				
1328456506501705729	1328454622932033541	2020-11-17 00:54:47 MSK	2020-11-17	00:54:47	+0300	47378354	kevlinhenney	Kevlin Henney		@jasongorman @JackDeeth Bristol is still far enough away.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328456506501705729	False		0								[{'screen_name': 'jasongorman', 'name': 'Jason Gorman (only, more indoors than usual)', 'id': '18771008'}, {'screen_name': 'JackDeeth', 'name': 'Jack Deeth', 'id': '1246348495180763137'}]				
1328455833538220037	1328454622932033541	2020-11-17 00:52:06 MSK	2020-11-17	00:52:06	+0300	47378354	kevlinhenney	Kevlin Henney		@JackDeeth @jasongorman Umm... I'm good right here, thanks...	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328455833538220037	False		0								[{'screen_name': 'JackDeeth', 'name': 'Jack Deeth', 'id': '1246348495180763137'}, {'screen_name': 'jasongorman', 'name': 'Jason Gorman (only, more indoors than usual)', 'id': '18771008'}]				
1328391503232839681	1328390876280872961	2020-11-16 20:36:29 MSK	2020-11-16	20:36:29	+0300	47378354	kevlinhenney	Kevlin Henney		@malk_zameth 👍	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328391503232839681	False		0								[{'screen_name': 'malk_zameth', 'name': 'Romeu Moura', 'id': '15528065'}]				
1328363976833503232	1328359002774900736	2020-11-16 18:47:06 MSK	2020-11-16	18:47:06	+0300	47378354	kevlinhenney	Kevlin Henney		@jasongorman Yeah, I received one as well. A pure marketing exercise, trying to make up for the lack of substance.	en	[]	[]	[]	1	0	4	[]	[]	https://twitter.com/KevlinHenney/status/1328363976833503232	False		0								[{'screen_name': 'jasongorman', 'name': 'Jason Gorman (only, more indoors than usual)', 'id': '18771008'}]				
1328295539419516931	1328288621158395904	2020-11-16 14:15:09 MSK	2020-11-16	14:15:09	+0300	47378354	kevlinhenney	Kevlin Henney		@qmalvido Looks like Apple are breaking the law, and that they could be taken to court by a number of different countries over this issue, as well as the EU.	en	[]	[]	[]	0	1	0	[]	[]	https://twitter.com/KevlinHenney/status/1328295539419516931	False		0								[{'screen_name': 'qmalvido', 'name': 'Quinteiro Malvido', 'id': '160837298'}]				
1328074448017235968	1328029252852346882	2020-11-15 23:36:37 MSK	2020-11-15	23:36:37	+0300	47378354	kevlinhenney	Kevlin Henney		@Scribblingsnook But I am also one of those people who, when given a word limit for a flash fiction, will turn in a story at exactly the word limit 🙃	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328074448017235968	False		0								[{'screen_name': 'Scribblingsnook', 'name': 'Claire Snook', 'id': '19347243'}]				
1328074223097704450	1328029252852346882	2020-11-15 23:35:43 MSK	2020-11-15	23:35:43	+0300	47378354	kevlinhenney	Kevlin Henney		@Scribblingsnook I'm one of those people who squeezes until it doesn't go anymore... then pulls it back a little and squeezes again 😎	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328074223097704450	False		0								[{'screen_name': 'Scribblingsnook', 'name': 'Claire Snook', 'id': '19347243'}]				
1328029693661097984	1328029693661097984	2020-11-15 20:38:47 MSK	2020-11-15	20:38:47	+0300	47378354	kevlinhenney	Kevlin Henney		@emilynagoski Rogue One 👍👏🙏	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1328029693661097984	False		0								[]				
1328029471287468032	1328029252852346882	2020-11-15 20:37:54 MSK	2020-11-15	20:37:54	+0300	47378354	kevlinhenney	Kevlin Henney		@Scribblingsnook 21 more words, *then* you break #RoundNumbers	en	[]	[]	[]	1	0	0	['roundnumbers']	[]	https://twitter.com/KevlinHenney/status/1328029471287468032	False		0								[{'screen_name': 'Scribblingsnook', 'name': 'Claire Snook', 'id': '19347243'}]				
1328026747980439552	1328026747980439552	2020-11-15 20:27:04 MSK	2020-11-15	20:27:04	+0300	47378354	kevlinhenney	Kevlin Henney		My Instagrams of the week:  https://t.co/i9Gu7OROGz  https://t.co/b80DZrJVwC  https://t.co/d85dzTAVFy	en	[]	['https://www.instagram.com/p/CHfPxCJhy8o/', 'https://www.instagram.com/p/CHX8izRHLOu/', 'https://www.instagram.com/p/CHVroyKnWMX/']	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1328026747980439552	False		0								[]				
1327890258650951682	1327603690778337290	2020-11-15 11:24:43 MSK	2020-11-15	11:24:43	+0300	47378354	kevlinhenney	Kevlin Henney		@Ardubal @NDC_Conferences I use a mix of languages in my presentations: Java, C#, Python, C, etc.  What do you work in?  Let me know if you have any other questions.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1327890258650951682	False		0								[{'screen_name': 'Ardubal', 'name': 'Svante', 'id': '188431276'}, {'screen_name': 'NDC_Conferences', 'name': 'NDC Conferences', 'id': '92491730'}]				
1327886157473050624	1327882422478905345	2020-11-15 11:08:25 MSK	2020-11-15	11:08:25	+0300	47378354	kevlinhenney	Kevlin Henney		@triathloncg1980 😆	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1327886157473050624	False		0								[{'screen_name': 'triathloncg1980', 'name': 'Carsten', 'id': '923627742599446528'}]				
1327623311296225281	1327569953181069312	2020-11-14 17:43:58 MSK	2020-11-14	17:43:58	+0300	47378354	kevlinhenney	Kevlin Henney		@austin_bingham @chrisoldwood 😆	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1327623311296225281	False		0								[{'screen_name': 'austin_bingham', 'name': 'Austin Bingham', 'id': '17778938'}, {'screen_name': 'chrisoldwood', 'name': 'Chris Oldwood', 'id': '33246275'}]				
1327620553813975040	1327620553813975040	2020-11-14 17:33:00 MSK	2020-11-14	17:33:00	+0300	47378354	kevlinhenney	Kevlin Henney		My week on Instagram: Bristol  https://t.co/S6bFd3itJd	en	[]	['https://www.instagram.com/kevlin.henney/']	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1327620553813975040	False		0								[]				
1327539414424309761	1326994845848784898	2020-11-14 12:10:35 MSK	2020-11-14	12:10:35	+0300	47378354	kevlinhenney	Kevlin Henney		@kathmayer @nadinebh_ 👏	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1327539414424309761	False		0								[{'screen_name': 'kathmayer', 'name': 'Kathie Mayer', 'id': '16850377'}, {'screen_name': 'nadinebh_', 'name': 'Nadine Batchelor-Hunt', 'id': '973502953112915973'}]				
1327533681653772290	1327391242053967873	2020-11-14 11:47:48 MSK	2020-11-14	11:47:48	+0300	47378354	kevlinhenney	Kevlin Henney		@tastapod @SuziEdwards @anne_e_currie Made me think of Seven... so, whose head?	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1327533681653772290	False		0								[{'screen_name': 'tastapod', 'name': 'Daniel Terhorst-North', 'id': '14526430'}, {'screen_name': 'SuziEdwards', 'name': 'SuziEdwardsAlexander', 'id': '15026081'}, {'screen_name': 'anne_e_currie', 'name': 'Anne Currie', 'id': '3742093696'}]				
1326940726219960323	1326895191178043396	2020-11-12 20:31:37 MSK	2020-11-12	20:31:37	+0300	47378354	kevlinhenney	Kevlin Henney		@kjscotland Huh. Also just looked it up. It's a thing. Seems to be a usage that's grown up outside of tech.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326940726219960323	False		0								[{'screen_name': 'kjscotland', 'name': 'Karl Scotland', 'id': '12677692'}]				
1326939730433503232	1326896282317824000	2020-11-12 20:27:39 MSK	2020-11-12	20:27:39	+0300	47378354	kevlinhenney	Kevlin Henney		@mmmmmrob @tastapod @susie_dent Yup, this one 👍	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1326939730433503232	False		0								[{'screen_name': 'mmmmmrob', 'name': 'Rob Styles', 'id': '742433'}, {'screen_name': 'tastapod', 'name': 'Daniel Terhorst-North', 'id': '14526430'}, {'screen_name': 'susie_dent', 'name': 'Susie Dent 💙', 'id': '2870653293'}]				
1326895408631721985	1326895191178043396	2020-11-12 17:31:32 MSK	2020-11-12	17:31:32	+0300	47378354	kevlinhenney	Kevlin Henney		@kjscotland I've not heard that one before 🤔 Any particular demographic?	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326895408631721985	False		0								[{'screen_name': 'kjscotland', 'name': 'Karl Scotland', 'id': '12677692'}]				
1326894355580416004	1326894217940135943	2020-11-12 17:27:21 MSK	2020-11-12	17:27:21	+0300	47378354	kevlinhenney	Kevlin Henney		"@garethlpowell ""I've started, so I'll finish..."""	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1326894355580416004	False		0								[{'screen_name': 'garethlpowell', 'name': 'Gareth L Powell', 'id': '14051882'}]				
1326864106083799042	1326863982578327552	2020-11-12 15:27:09 MSK	2020-11-12	15:27:09	+0300	47378354	kevlinhenney	Kevlin Henney		@davefarley77 👍	und	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1326864106083799042	False		0								[{'screen_name': 'davefarley77', 'name': 'Dave Farley', 'id': '223055648'}]				
1326836476324290561	1326836365250736128	2020-11-12 13:37:22 MSK	2020-11-12	13:37:22	+0300	47378354	kevlinhenney	Kevlin Henney		@Abebab This	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/KevlinHenney/status/1326836476324290561	False		0								[{'screen_name': 'Abebab', 'name': 'Abeba Birhane', 'id': '229005889'}]				
1326605883091120128	1326187205463773186	2020-11-11 22:21:04 MSK	2020-11-11	22:21:04	+0300	47378354	kevlinhenney	Kevlin Henney		@MarkusWerle @PeterSommerlad @janwilmans @incomputable 😄	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326605883091120128	False		0								[{'screen_name': 'MarkusWerle', 'name': 'So-called Artist 㡹', 'id': '1564290414'}, {'screen_name': 'PeterSommerlad', 'name': 'Peter Sommerlad', 'id': '618873569'}, {'screen_name': 'janwilmans', 'name': 'Jan', 'id': '98370187'}, {'screen_name': 'incomputable', 'name': 'Andrei Alexandrescu', 'id': '155425162'}]				
1326604726327250951	1326592866563592192	2020-11-11 22:16:28 MSK	2020-11-11	22:16:28	+0300	47378354	kevlinhenney	Kevlin Henney		@vladikk 🙏	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326604726327250951	False		0								[{'screen_name': 'vladikk', 'name': 'Vladik Khononov', 'id': '15736049'}]				
1326564240598183936	1326545772880359431	2020-11-11 19:35:35 MSK	2020-11-11	19:35:35	+0300	47378354	kevlinhenney	Kevlin Henney		@girba 👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326564240598183936	False		0								[{'screen_name': 'girba', 'name': 'Tudor Girba', 'id': '14798414'}]				
1326563927858290690	1326545772880359431	2020-11-11 19:34:21 MSK	2020-11-11	19:34:21	+0300	47378354	kevlinhenney	Kevlin Henney		@davenicolette @girba 😂	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326563927858290690	False		0								[{'screen_name': 'davenicolette', 'name': 'Dave Nicolette', 'id': '21414569'}, {'screen_name': 'girba', 'name': 'Tudor Girba', 'id': '14798414'}]				
1326549973614223364	1326545289398816771	2020-11-11 18:38:54 MSK	2020-11-11	18:38:54	+0300	47378354	kevlinhenney	Kevlin Henney		@NeringaYoung @dylanbeattie @BuildStuffConf 🙏👏🥳🍾🥂	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326549973614223364	False		0								[{'screen_name': 'NeringaYoung', 'name': 'Neringa Young', 'id': '616538986'}, {'screen_name': 'dylanbeattie', 'name': 'Dylan Beattie 🇪🇺 @ 🏡🔑🔽', 'id': '14802786'}, {'screen_name': 'BuildStuffConf', 'name': 'Build Stuff Conference', 'id': '1351703234'}]				
1326549734421524488	1326545772880359431	2020-11-11 18:37:57 MSK	2020-11-11	18:37:57	+0300	47378354	kevlinhenney	Kevlin Henney		@girba 🙏	und	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1326549734421524488	False		0								[{'screen_name': 'girba', 'name': 'Tudor Girba', 'id': '14798414'}]				
1326540184431685632	1324767487880237057	2020-11-11 18:00:00 MSK	2020-11-11	18:00:00	+0300	47378354	kevlinhenney	Kevlin Henney		ICYMI, last week's WordFriday: trumpery  https://t.co/wzIb3dKBA2	en	[]	['https://www.facebook.com/WordFriday/posts/3593798977374700']	[]	0	0	3	[]	[]	https://twitter.com/KevlinHenney/status/1326540184431685632	False		0								[]				
1326476976933232643	1325725768131940353	2020-11-11 13:48:50 MSK	2020-11-11	13:48:50	+0300	47378354	kevlinhenney	Kevlin Henney		On Friday I'll be talking lambdas (the calculus, the history of, Church encodings, Peano axioms, C++, Ruby, LISP, Scheme, Algol, Smalltalk, NSFW code, etc.) at @cpp_russia in Lambda: You Keep Using that Letter  https://t.co/EjXZKz2ulN	en	[{'screen_name': 'cpp_russia', 'name': 'c++ user group, rf', 'id': '757867717743546369'}]	['https://cppconf-piter.ru/en/2020/spb/talks/54c4xuoyylogqwo1moi98v/']	[]	0	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1326476976933232643	False		0								[]				
1326466491433279489	1326191856498118663	2020-11-11 13:07:10 MSK	2020-11-11	13:07:10	+0300	47378354	kevlinhenney	Kevlin Henney		@ashtonshudson @Matshi_M 😮	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326466491433279489	False		0								[{'screen_name': 'ashtonshudson', 'name': 'Ashton Hudson', 'id': '22475239'}, {'screen_name': 'Matshi_M', 'name': 'Matshi', 'id': '37989118'}]				
1326460827675848706	1326455679813447680	2020-11-11 12:44:40 MSK	2020-11-11	12:44:40	+0300	47378354	kevlinhenney	Kevlin Henney		@eikelang @allenholub @tastapod @niorad @SamiHonkonen 🤔	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326460827675848706	False		0								[{'screen_name': 'eikelang', 'name': 'Eike Lang', 'id': '120249131'}, {'screen_name': 'allenholub', 'name': 'Allen Holub', 'id': '21375846'}, {'screen_name': 'tastapod', 'name': 'Daniel Terhorst-North', 'id': '14526430'}, {'screen_name': 'niorad', 'name': 'nio', 'id': '14327419'}, {'screen_name': 'SamiHonkonen', 'name': 'Sami Honkonen', 'id': '18331817'}]				
1326454723252281344	1326453648038178817	2020-11-11 12:20:25 MSK	2020-11-11	12:20:25	+0300	47378354	kevlinhenney	Kevlin Henney		@MartinMoene Not much 😕	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1326454723252281344	False		0								[{'screen_name': 'MartinMoene', 'name': 'Martin Moene', 'id': '239822901'}]				
1326453934081396737	1326187205463773186	2020-11-11 12:17:16 MSK	2020-11-11	12:17:16	+0300	47378354	kevlinhenney	Kevlin Henney		@PeterSommerlad @MarkusWerle @janwilmans @incomputable Perhaps I should do another talk and make sure it's recorded, just so we have a shared and linkable reference point 🤔😄	en	[]	[]	[]	2	0	3	[]	[]	https://twitter.com/KevlinHenney/status/1326453934081396737	False		0								[{'screen_name': 'PeterSommerlad', 'name': 'Peter Sommerlad', 'id': '618873569'}, {'screen_name': 'MarkusWerle', 'name': 'So-called Artist 㡹', 'id': '1564290414'}, {'screen_name': 'janwilmans', 'name': 'Jan', 'id': '98370187'}, {'screen_name': 'incomputable', 'name': 'Andrei Alexandrescu', 'id': '155425162'}]				
1326453554975035392	1326452950546444288	2020-11-11 12:15:46 MSK	2020-11-11	12:15:46	+0300	47378354	kevlinhenney	Kevlin Henney		@ArielBH @BuildStuffConf Thank you! You're welcome 🙏	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1326453554975035392	False		0								[{'screen_name': 'ArielBH', 'name': 'Ariel Ben Horesh', 'id': '17464482'}, {'screen_name': 'BuildStuffConf', 'name': 'Build Stuff Conference', 'id': '1351703234'}]				
